MS8607 Demo with MUX control for TE Arduino Weathershield
Temperature , Pressure, Humidity 
18.33, 845.39, 37.29 
18.30, 845.36, 37.87 
18.37, 845.27, 37.77 
18.45, 845.63, 37.34 
18.50, 845.30, 37.19 
18.55, 845.39, 37.14 
18.61, 845.52, 36.92 
18.60, 845.28, 36.78 
18.65, 845.58, 36.88 
18.68, 845.43, 37.31 
18.73, 845.52, 37.41 
18.79, 845.64, 37.04 
18.82, 845.49, 36.58 
18.87, 845.37, 36.47 
18.92, 845.67, 36.48 
18.97, 845.55, 36.41 
19.00, 845.61, 36.26 
19.03, 845.46, 36.30 
19.08, 845.55, 36.41 
19.11, 845.40, 36.50 
19.16, 845.49, 36.45 
19.19, 845.55, 35.97 
19.21, 845.37, 36.13 
19.24, 845.43, 36.20 
19.27, 845.49, 36.16 
19.30, 845.55, 36.04 
19.34, 845.61, 35.75 
19.35, 845.43, 35.64 
19.38, 845.70, 35.63 
19.42, 845.34, 35.67 
19.45, 845.61, 35.74 
19.46, 845.64, 35.77 
19.50, 845.49, 35.73 
19.51, 845.73, 35.71 
19.53, 845.55, 35.68 
19.55, 845.58, 35.68 
19.56, 845.40, 35.57 
19.58, 845.43, 35.48 
19.59, 845.25, 35.47 
19.61, 845.49, 35.45 
19.61, 845.28, 35.19 
19.63, 845.52, 35.33 
19.64, 845.34, 35.39 
19.66, 845.58, 35.29 
19.66, 845.58, 35.39 
19.67, 845.40, 35.34 
19.72, 845.49, 35.28 
19.74, 845.31, 35.22 
19.75, 845.55, 35.17 
19.75, 845.34, 35.11 
19.77, 845.58, 35.10 
19.79, 845.40, 34.90 
19.80, 845.43, 34.83 
19.82, 845.25, 34.88 
19.82, 845.25, 34.68 
19.85, 845.31, 34.74 
19.88, 845.37, 34.77 
19.87, 845.34, 34.80 
19.88, 845.37, 34.63 
19.88, 845.16, 34.58 
19.91, 845.43, 34.87 
19.91, 845.43, 34.77 
19.93, 845.25, 34.81 
19.93, 845.46, 34.75 
19.93, 845.46, 34.67 
19.95, 845.28, 34.74 
19.96, 845.31, 34.66 
19.96, 845.31, 34.30 
19.90, 845.40, 34.45 
19.90, 845.61, 34.74 
19.90, 845.61, 34.87 
19.90, 845.40, 34.63 
19.88, 845.37, 34.97 
19.88, 845.37, 34.66 
19.90, 845.40, 34.65 
19.93, 845.46, 34.53 
19.93, 845.46, 34.60 
19.95, 845.28, 34.80 
19.95, 845.28, 34.73 
19.79, 845.19, 34.33 
19.79, 845.19, 34.86 
19.80, 845.43, 34.90 
19.82, 845.25, 34.82 
19.85, 845.52, 34.69 
19.87, 845.34, 34.62 
19.88, 845.58, 34.63 
19.90, 845.40, 34.57 
19.91, 845.43, 34.55 
19.95, 845.49, 34.43 
19.95, 845.49, 34.62 
19.96, 845.52, 34.65 
19.98, 845.34, 34.60 
19.98, 845.34, 34.56 
20.01, 845.19, 34.46 
19.96, 845.31, 33.90 
19.88, 845.37, 34.26 
19.80, 845.22, 33.99 
19.69, 845.43, 34.98 
19.69, 845.43, 35.15 
19.69, 845.22, 35.03 
19.72, 845.49, 34.87 
19.75, 845.34, 34.84 
19.75, 845.34, 34.63 
19.77, 845.37, 34.81 
19.79, 845.40, 34.93 
19.77, 845.37, 34.58 
19.77, 845.37, 34.78 
19.80, 845.43, 34.71 
19.77, 845.16, 34.20 
19.74, 845.31, 34.60 
19.61, 845.28, 34.26 
19.46, 845.43, 34.21 
19.48, 845.46, 35.45 
19.50, 845.28, 35.43 
19.46, 845.43, 34.90 
19.45, 845.40, 35.18 
19.48, 845.46, 35.26 
19.51, 845.52, 35.20 
19.53, 845.13, 35.17 
19.42, 845.34, 34.42 
19.45, 845.61, 35.06 
19.46, 845.64, 35.51 
19.42, 845.55, 34.87 
19.35, 845.43, 35.27 
19.37, 845.25, 35.42 
19.42, 845.55, 35.45 
19.42, 845.34, 35.19 
19.43, 845.37, 35.28 
19.46, 845.22, 35.23 
19.50, 845.49, 35.20 
19.46, 845.22, 34.96 
19.50, 845.28, 35.13 
19.51, 845.52, 35.13 
19.53, 845.34, 34.90 
19.56, 845.40, 35.06 
19.58, 845.64, 35.05 
19.61, 845.49, 35.01 
19.63, 845.52, 35.09 
19.64, 845.34, 34.90 
19.63, 845.31, 35.04 
19.66, 845.37, 35.01 
19.69, 845.43, 34.98 
19.72, 845.28, 34.90 
19.74, 845.52, 34.86 
19.75, 845.34, 34.71 
19.79, 845.40, 34.73 
19.80, 845.43, 34.71 
19.82, 845.25, 34.74 
19.83, 845.28, 34.86 
19.83, 845.07, 34.75 
19.87, 845.34, 34.59 
19.59, 845.46, 33.67 
19.59, 845.46, 34.84 
19.61, 845.49, 34.88 
19.64, 845.34, 34.93 
19.67, 845.19, 34.90 
19.69, 845.22, 34.90 
19.71, 845.25, 34.81 
19.75, 845.13, 34.73 
19.77, 845.16, 34.71 
19.79, 845.19, 34.81 
19.82, 845.25, 34.67 
19.82, 845.25, 34.55 
19.83, 845.07, 34.49 
19.87, 845.13, 34.51 
19.87, 845.13, 34.63 
19.87, 845.13, 34.27 
19.79, 845.19, 34.65 
19.71, 845.25, 34.28 
19.71, 845.25, 34.71 
19.75, 844.92, 34.61 
19.61, 845.07, 34.01 
19.48, 845.25, 34.42 
19.51, 845.10, 35.01 
19.51, 845.31, 35.36 
19.38, 845.28, 34.53 
19.16, 845.07, 34.93 
19.19, 844.92, 35.52 
19.21, 845.16, 34.92 
19.22, 845.19, 35.44 
19.27, 845.28, 35.55 
19.30, 845.13, 35.62 
19.34, 845.19, 35.46 
19.37, 845.25, 35.45 
19.38, 845.28, 35.29 
19.40, 845.31, 35.07 
19.42, 845.34, 35.07 
19.30, 845.13, 35.18 
19.30, 845.13, 35.47 
19.32, 845.37, 35.68 
19.34, 845.40, 35.84 
19.35, 845.22, 35.79 
19.38, 845.49, 35.83 
19.43, 845.16, 35.51 
19.45, 845.19, 35.39 
19.46, 845.22, 35.03 
19.50, 845.28, 35.14 
19.53, 845.34, 35.22 
19.56, 845.40, 35.14 
19.56, 845.40, 35.07 
19.61, 845.28, 35.10 
19.63, 845.31, 35.10 
19.66, 845.37, 35.24 
19.67, 845.40, 35.20 
19.69, 845.43, 35.23 
19.74, 845.31, 35.14 
19.75, 845.34, 34.94 
19.77, 845.37, 34.81 
19.79, 845.61, 34.78 
19.80, 845.43, 34.79 
19.82, 845.25, 34.91 
19.82, 845.46, 34.88 
19.83, 845.70, 34.87 
19.83, 845.49, 34.81 
19.87, 845.55, 34.74 
19.90, 845.40, 34.64 
19.91, 845.43, 34.60 
19.91, 845.43, 34.73 
19.93, 845.46, 34.80 
19.95, 845.49, 34.77 
19.98, 845.34, 34.67 
19.98, 845.55, 34.57 
19.99, 845.58, 34.62 
19.91, 845.43, 34.00 
19.88, 845.58, 34.39 
19.90, 845.40, 34.62 
19.90, 845.61, 34.64 
19.91, 845.64, 34.66 
19.91, 845.43, 34.49 
19.93, 845.46, 34.31 
19.93, 845.67, 34.38 
19.90, 845.61, 34.32 
19.91, 845.43, 34.45 
19.95, 845.49, 34.40 
19.95, 845.70, 34.42 
19.96, 845.73, 34.51 
19.91, 845.43, 33.85 
19.90, 845.82, 34.57 
19.90, 845.40, 34.73 
19.91, 845.43, 34.47 
19.93, 845.46, 34.31 
19.96, 845.52, 34.29 
19.98, 845.55, 34.33 
19.98, 845.55, 34.34 
19.99, 845.58, 34.34 
19.99, 845.58, 34.39 
19.91, 845.64, 34.11 
19.80, 845.64, 33.80 
19.74, 845.73, 34.52 
19.74, 845.73, 34.60 
19.77, 845.79, 34.59 
19.77, 845.79, 34.59 
19.80, 845.85, 34.55 
19.83, 845.91, 34.53 
19.85, 845.73, 34.71 
19.87, 845.76, 34.67 
19.90, 845.82, 34.65 
19.90, 845.82, 34.61 
19.93, 845.88, 34.50 
19.95, 845.70, 34.40 
19.96, 845.73, 34.42 
19.98, 845.76, 34.43 
19.98, 845.76, 34.46 
19.99, 845.79, 34.34 
20.01, 846.03, 34.36 
20.01, 845.82, 34.53 
20.06, 845.91, 34.46 
20.04, 845.67, 34.36 
20.06, 845.91, 34.41 
20.07, 845.94, 34.39 
20.07, 845.94, 34.36 
20.07, 845.73, 34.36 
20.09, 845.97, 34.39 
20.11, 846.00, 34.39 
20.09, 845.76, 34.36 
20.12, 845.82, 34.36 
20.12, 845.82, 34.27 
20.14, 845.85, 34.24 
20.14, 846.06, 34.29 
20.17, 845.91, 34.25 
20.17, 845.91, 34.26 
20.17, 845.91, 34.25 
20.19, 845.73, 34.29 
20.19, 845.94, 34.28 
20.20, 845.97, 34.26 
20.20, 845.76, 34.21 
20.19, 845.73, 34.13 
20.19, 845.73, 34.13 
20.19, 845.94, 34.14 
20.20, 845.97, 34.13 
20.22, 845.79, 34.12 
20.20, 845.76, 34.15 
20.20, 845.97, 34.19 
20.22, 845.79, 34.20 
20.22, 845.79, 34.16 
20.22, 845.79, 34.14 
20.24, 845.82, 34.13 
20.24, 845.61, 34.13 
20.27, 845.67, 34.10 
20.27, 845.88, 34.10 
20.27, 845.67, 34.09 
20.28, 845.91, 34.01 
20.28, 845.70, 33.96 
20.30, 845.94, 33.96 
20.30, 845.94, 33.94 
20.32, 845.76, 33.94 
20.32, 845.76, 33.84 
20.33, 846.00, 33.88 
20.33, 845.79, 33.88 
20.33, 846.00, 33.90 
20.32, 845.76, 33.92 
20.32, 845.97, 33.91 
20.30, 845.94, 33.91 
20.33, 845.58, 33.88 
20.30, 845.73, 33.90 
20.33, 845.79, 33.87 
20.33, 845.79, 33.84 
20.35, 845.82, 33.81 
20.38, 845.67, 33.75 
20.38, 845.67, 33.75 
20.38, 845.88, 33.75 
20.38, 845.88, 33.75 
20.38, 845.67, 33.71 
20.36, 845.64, 33.75 
20.38, 845.67, 33.73 
20.38, 845.67, 33.70 
20.38, 845.67, 33.66 
20.38, 845.67, 33.65 
20.40, 845.49, 33.65 
20.40, 845.70, 33.71 
20.38, 845.67, 33.73 
20.38, 845.67, 33.74 
20.40, 845.70, 33.74 
20.40, 845.70, 33.71 
20.40, 845.70, 33.67 
20.43, 845.76, 33.61 
20.43, 845.76, 33.62 
20.43, 845.76, 33.62 
20.44, 845.58, 33.57 
20.44, 846.00, 33.57 
20.44, 845.79, 33.56 
20.44, 845.79, 33.57 
20.44, 845.58, 33.58 
20.46, 845.82, 33.57 
20.46, 845.82, 33.55 
20.44, 845.79, 33.51 
20.46, 846.03, 33.48 
20.48, 845.64, 33.46 
20.48, 845.85, 33.48 
20.46, 845.82, 33.52 
20.48, 845.85, 33.51 
20.48, 845.64, 33.46 
20.49, 845.67, 33.45 
20.49, 845.67, 33.46 
20.48, 845.85, 33.49 
20.46, 845.82, 33.50 
20.48, 845.64, 33.49 
20.49, 845.67, 33.49 
20.49, 845.67, 33.48 
20.49, 845.67, 33.47 
20.49, 845.88, 33.45 
20.49, 845.67, 33.46 
20.51, 845.91, 33.41 
20.51, 845.70, 33.38 
20.51, 845.70, 33.39 
20.51, 845.70, 33.40 
20.51, 845.70, 33.41 
20.51, 845.91, 33.38 
20.51, 845.49, 33.37 
20.49, 845.67, 33.37 
20.51, 845.70, 33.39 
20.52, 845.73, 33.37 
20.52, 845.73, 33.38 
20.52, 845.52, 33.33 
20.52, 845.52, 33.35 
20.52, 845.73, 33.31 
20.52, 845.73, 33.33 
20.51, 845.70, 33.35 
20.51, 845.70, 33.35 
20.54, 845.76, 33.34 
20.52, 845.73, 33.32 
20.52, 845.52, 33.30 
20.52, 845.73, 33.31 
20.52, 845.73, 33.33 
20.51, 845.70, 33.33 
20.51, 845.49, 33.30 
20.51, 845.49, 33.32 
20.52, 845.73, 33.32 
20.51, 845.49, 33.33 
20.51, 845.49, 33.31 
20.51, 845.49, 33.32 
20.51, 845.49, 33.30 
20.52, 845.52, 33.27 
20.54, 845.34, 33.26 
20.54, 845.34, 33.26 
20.56, 845.58, 33.23 
20.56, 845.37, 33.20 
20.56, 845.37, 33.19 
20.54, 845.34, 33.18 
20.57, 845.40, 33.19 
20.57, 845.40, 33.19 
20.56, 845.37, 33.18 
20.57, 845.40, 33.14 
20.57, 845.19, 33.13 
20.57, 845.19, 33.12 
20.59, 845.43, 33.10 
20.56, 845.37, 33.13 
20.57, 845.19, 33.13 
20.57, 845.40, 33.13 
20.59, 845.43, 33.12 
20.59, 845.43, 33.13 
20.57, 845.40, 33.14 
20.57, 845.19, 33.13 
20.60, 845.46, 33.10 
20.60, 845.25, 33.07 
20.60, 845.25, 33.07 
20.60, 845.25, 33.07 
20.60, 845.25, 33.04 
20.62, 845.28, 33.01 
20.64, 845.09, 32.99 
20.62, 845.28, 32.98 
20.60, 845.25, 32.98 
20.60, 845.25, 33.01 
20.62, 845.06, 33.00 
20.62, 845.28, 33.00 
20.60, 845.25, 33.01 
20.60, 845.25, 33.03 
20.60, 845.25, 33.01 
20.60, 845.46, 33.04 
20.59, 845.22, 33.04 
20.60, 845.25, 33.02 
20.60, 845.25, 33.02 
20.59, 845.43, 33.04 
20.59, 845.43, 33.04 
20.59, 845.22, 33.04 
20.59, 845.43, 33.03 
20.59, 845.22, 33.02 
20.62, 845.28, 32.99 
20.64, 845.31, 32.97 
20.64, 845.31, 32.95 
20.64, 845.31, 32.94 
20.62, 845.28, 32.94 
20.62, 845.28, 32.94 
20.62, 845.28, 32.95 
20.62, 845.49, 32.96 
20.60, 845.25, 32.97 
20.60, 845.46, 32.98 
20.62, 845.28, 32.97 
20.62, 845.49, 32.95 
20.60, 845.25, 32.97 
20.62, 845.28, 32.98 
20.60, 845.03, 32.98 
20.60, 845.25, 32.98 
20.59, 845.22, 32.97 
20.60, 845.03, 32.97 
20.62, 845.06, 32.97 
20.60, 845.25, 32.97 
20.60, 845.46, 32.97 
20.60, 845.25, 32.95 
20.62, 845.28, 32.95 
20.62, 845.06, 32.95 
20.60, 845.46, 32.96 
20.62, 845.28, 32.95 
20.64, 845.31, 32.94 
20.62, 845.28, 32.94 
20.62, 845.06, 32.92 
20.64, 845.09, 32.91 
20.64, 845.31, 32.89 
20.64, 845.31, 32.88 
20.64, 845.31, 32.90 
20.64, 845.31, 32.91 
20.64, 845.52, 32.90 
20.62, 845.28, 32.91 
20.62, 845.28, 32.91 
20.64, 845.31, 32.90 
20.64, 845.52, 32.88 
20.64, 845.52, 32.89 
20.64, 845.31, 32.89 
20.62, 845.49, 32.88 
20.64, 845.52, 32.88 
20.65, 845.34, 32.85 
20.65, 845.55, 32.85 
20.65, 845.55, 32.83 
20.64, 845.52, 32.84 
20.65, 845.55, 32.85 
20.67, 845.58, 32.81 
20.67, 845.37, 32.80 
20.67, 845.37, 32.82 
20.65, 845.55, 32.84 
20.67, 845.37, 32.81 
20.68, 845.61, 32.79 
20.67, 845.58, 32.78 
20.68, 845.61, 32.78 
20.68, 845.61, 32.77 
20.68, 845.61, 32.75 
20.70, 845.64, 32.75 
20.72, 845.67, 32.74 
20.70, 845.64, 32.74 
20.72, 845.67, 32.73 
20.72, 845.67, 32.72 
20.72, 845.67, 32.71 
20.73, 845.49, 32.69 
20.72, 845.67, 32.68 
20.73, 845.70, 32.68 
20.73, 845.70, 32.66 
20.75, 845.52, 32.65 
20.73, 845.70, 32.66 
20.75, 845.73, 32.65 
20.75, 845.73, 32.64 
20.76, 845.55, 32.62 
20.76, 845.76, 32.62 
20.76, 845.76, 32.60 
20.75, 845.94, 32.59 
20.73, 845.91, 32.61 
20.73, 845.91, 32.63 
20.75, 845.73, 32.64 
20.73, 845.91, 32.65 
20.73, 845.70, 32.63 
20.73, 845.70, 32.62 
20.76, 845.97, 32.62 
20.75, 845.94, 32.60 
20.76, 845.97, 32.59 
20.76, 845.76, 32.58 
20.76, 845.97, 32.58 
20.76, 845.97, 32.58 
20.78, 846.00, 32.57 
20.78, 846.00, 32.56 
20.78, 845.79, 32.55 
20.76, 845.76, 32.56 
20.76, 845.76, 32.56 
20.78, 845.79, 32.56 
20.78, 845.79, 32.53 
20.80, 845.82, 32.52 
20.78, 845.79, 32.50 
20.80, 845.82, 32.49 
20.80, 845.60, 32.48 
20.81, 845.85, 32.48 
20.81, 845.85, 32.48 
20.80, 845.82, 32.49 
20.80, 845.82, 32.50 
20.81, 845.63, 32.50 
20.80, 845.60, 32.48 
20.81, 845.85, 32.45 
20.83, 845.88, 32.43 
20.84, 845.69, 32.42 
20.84, 845.69, 32.40 
20.86, 845.72, 32.38 
20.86, 845.72, 32.37 
20.84, 845.69, 32.39 
20.84, 845.69, 32.39 
20.84, 845.69, 32.39 
20.84, 845.69, 32.39 
20.84, 845.69, 32.38 
20.84, 845.69, 32.36 
20.86, 845.72, 32.35 
20.84, 845.69, 32.36 
20.86, 845.72, 32.33 
20.86, 845.72, 32.32 
20.84, 845.69, 32.34 
20.81, 845.63, 32.36 
20.83, 845.66, 32.37 
20.84, 845.69, 32.37 
20.83, 845.88, 32.36 
20.80, 845.60, 32.28 
20.80, 845.60, 32.42 
20.78, 845.57, 32.43 
20.80, 845.60, 32.46 
20.80, 845.60, 32.46 
20.80, 845.82, 32.44 
20.80, 845.82, 32.42 
20.80, 845.60, 32.41 
20.80, 845.60, 32.39 
20.81, 845.42, 32.38 
20.83, 845.66, 32.36 
20.84, 845.48, 32.33 
20.83, 845.45, 31.94 
20.83, 845.45, 32.17 
20.84, 845.69, 32.27 
20.83, 845.66, 32.29 
20.83, 845.45, 32.30 
20.83, 845.66, 32.20 
20.80, 845.60, 31.82 
20.76, 845.55, 32.20 
20.76, 845.55, 32.35 
20.76, 845.55, 32.40 
20.78, 845.57, 32.41 
20.80, 845.60, 32.39 
20.80, 845.60, 32.36 
20.81, 845.42, 32.32 
20.81, 845.63, 32.30 
20.83, 845.45, 32.29 
20.84, 845.48, 32.28 
20.83, 845.45, 32.26 
20.83, 845.45, 32.28 
20.80, 845.39, 32.31 
20.81, 845.42, 32.33 
20.80, 845.39, 32.35 
20.81, 845.42, 32.36 
20.80, 845.39, 32.36 
20.81, 845.42, 32.37 
20.81, 845.42, 32.35 
20.83, 845.45, 32.31 
20.84, 845.69, 32.28 
20.86, 845.51, 32.26 
20.86, 845.51, 32.24 
20.88, 845.54, 32.23 
20.88, 845.54, 32.23 
20.86, 845.30, 32.23 
20.88, 845.54, 32.21 
20.84, 845.48, 32.21 
20.88, 845.54, 32.23 
20.86, 845.30, 32.22 
20.86, 845.51, 32.23 
20.84, 845.48, 32.24 
20.86, 845.51, 32.24 
20.86, 845.30, 32.24 
20.86, 845.30, 32.24 
20.84, 845.48, 32.26 
20.86, 845.51, 32.24 
20.88, 845.33, 32.23 
20.86, 845.30, 32.23 
20.84, 845.48, 32.24 
20.86, 845.51, 32.25 
20.84, 845.27, 32.23 
20.88, 845.33, 32.20 
20.89, 845.57, 32.18 
20.91, 845.39, 32.16 
20.93, 845.42, 32.13 
20.93, 845.21, 32.11 
20.94, 845.45, 32.07 
20.96, 845.27, 32.04 
20.96, 845.48, 32.01 
20.97, 845.30, 32.00 
20.99, 845.33, 31.98 
21.01, 845.36, 31.97 
20.99, 845.33, 31.97 
21.01, 845.36, 31.98 
20.99, 845.54, 31.96 
21.02, 845.39, 31.95 
21.01, 845.36, 31.95 
20.99, 845.33, 31.96 
21.01, 845.36, 31.96 
21.01, 845.15, 31.95 
21.02, 845.39, 31.94 
21.02, 845.18, 31.92 
21.05, 845.45, 31.89 
21.05, 845.24, 31.89 
21.04, 845.21, 31.89 
21.02, 845.39, 31.92 
21.01, 845.15, 31.95 
21.01, 845.36, 31.94 
21.01, 845.15, 31.97 
20.99, 845.33, 32.01 
20.97, 845.30, 32.04 
20.97, 845.30, 32.05 
20.96, 845.06, 32.07 
20.94, 845.24, 32.10 
20.94, 845.24, 32.11 
20.94, 845.24, 32.11 
20.96, 845.27, 32.08 
20.96, 845.27, 32.06 
20.97, 845.09, 32.05 
20.99, 845.33, 32.02 
20.99, 845.33, 32.00 
20.99, 845.33, 31.99 
21.01, 845.15, 31.98 
21.02, 845.39, 31.95 
21.04, 845.21, 31.94 
21.01, 845.15, 31.97 
20.99, 845.33, 32.00 
20.97, 845.30, 32.03 
20.96, 845.27, 32.04 
20.99, 845.33, 32.04 
20.96, 845.27, 32.05 
20.97, 845.30, 32.07 
20.99, 845.12, 32.05 
20.99, 845.12, 32.03 
20.99, 845.12, 32.00 
21.01, 845.15, 31.96 
21.02, 845.18, 31.94 
21.05, 845.24, 31.92 
21.07, 845.27, 31.89 
21.07, 845.27, 31.87 
21.05, 845.24, 31.87 
21.07, 845.06, 31.85 
21.09, 845.09, 31.83 
21.12, 845.15, 31.81 
21.12, 845.15, 31.78 
21.12, 845.15, 31.78 
21.12, 845.15, 31.77 
21.13, 844.97, 31.75 
21.13, 844.97, 31.75 
21.13, 845.18, 31.75 
21.13, 845.18, 31.75 
21.12, 845.15, 31.76 
21.12, 845.36, 31.76 
21.12, 845.15, 31.77 
21.12, 845.36, 31.76 
21.12, 845.15, 31.76 
21.15, 845.21, 31.75 
21.13, 845.18, 31.74 
21.15, 845.00, 31.73 
21.13, 845.18, 31.73 
21.13, 845.18, 31.73 
21.15, 845.21, 31.72 
21.15, 845.00, 31.71 
21.13, 845.18, 31.69 
21.13, 845.18, 31.69 
21.17, 845.24, 31.69 
21.18, 845.27, 31.68 
21.17, 845.45, 31.67 
21.15, 845.21, 31.68 
21.17, 845.24, 31.66 
21.18, 845.27, 31.66 
21.18, 845.27, 31.65 
21.18, 845.27, 31.64 
21.20, 845.30, 31.62 
21.20, 845.09, 31.62 
21.21, 845.33, 31.59 
21.21, 845.33, 31.59 
21.20, 845.30, 31.59 
21.21, 845.12, 31.59 
21.23, 845.15, 31.58 
21.20, 845.30, 31.56 
21.21, 845.33, 31.58 
21.21, 845.33, 31.59 
21.20, 845.30, 31.61 
21.18, 845.06, 31.62 
21.20, 845.09, 31.62 
21.20, 845.30, 31.62 
21.21, 845.33, 31.62 
21.21, 845.12, 31.60 
21.21, 845.54, 31.59 
21.23, 845.15, 31.57 
21.21, 845.12, 31.56 
21.26, 845.42, 31.54 
21.25, 845.18, 31.53 
21.23, 845.15, 31.52 
21.25, 845.18, 31.51 
21.26, 845.42, 31.51 
21.26, 845.21, 31.49 
21.26, 845.21, 31.47 
21.28, 845.24, 31.47 
21.26, 845.21, 31.48 
21.28, 845.24, 31.47 
21.28, 845.24, 31.46 
21.28, 845.02, 31.46 
21.28, 845.45, 31.45 
21.29, 845.27, 31.45 
21.31, 845.08, 31.43 
21.31, 845.08, 31.41 
21.31, 845.30, 31.40 
21.29, 845.27, 31.40 
21.31, 845.30, 31.38 
21.31, 845.08, 31.37 
21.31, 845.30, 31.37 
21.33, 845.11, 31.36 
21.31, 845.08, 31.36 
21.33, 845.11, 31.36 
21.33, 845.32, 31.36 
21.31, 845.08, 31.37 
21.31, 844.87, 31.39 
21.28, 845.02, 31.40 
21.28, 844.81, 31.43 
21.28, 845.02, 31.45 
21.28, 845.24, 31.44 
21.28, 845.02, 31.43 
21.29, 845.05, 31.41 
21.29, 845.05, 31.40 
21.31, 845.08, 31.40 
21.28, 845.02, 31.40 
21.29, 845.27, 31.39 
21.29, 844.84, 31.39 
21.29, 845.05, 31.40 
21.29, 844.84, 31.40 
21.23, 844.93, 31.41 
21.25, 844.96, 31.43 
21.23, 845.15, 31.43 
21.23, 844.93, 31.44 
21.21, 845.12, 31.48 
21.21, 845.12, 31.49 
21.21, 845.12, 31.49 
21.21, 845.12, 31.48 
21.21, 845.12, 31.44 
21.23, 844.93, 31.46 
21.23, 845.15, 31.48 
21.23, 845.15, 31.48 
21.25, 845.18, 31.46 
21.23, 845.15, 31.45 
21.23, 845.15, 31.46 
21.25, 845.18, 31.44 
21.23, 844.93, 31.41 
21.23, 845.15, 31.39 
21.21, 844.90, 31.36 
21.23, 845.15, 31.36 
21.20, 845.09, 31.42 
21.20, 845.09, 31.46 
21.21, 844.90, 31.46 
21.21, 845.12, 31.45 
21.23, 845.15, 31.42 
21.25, 844.96, 31.40 
21.25, 844.96, 31.38 
21.26, 845.21, 31.38 
21.26, 844.99, 31.36 
21.28, 845.24, 31.33 
21.29, 845.05, 31.31 
21.29, 845.05, 31.30 
21.29, 845.05, 31.27 
21.29, 845.05, 31.26 
21.29, 845.05, 31.26 
21.29, 845.05, 31.24 
21.26, 844.99, 31.26 
21.29, 845.05, 31.25 
21.29, 845.27, 31.24 
21.29, 845.05, 31.22 
21.31, 845.08, 31.20 
21.33, 845.11, 31.18 
21.34, 845.14, 31.16 
21.34, 844.93, 31.14 
21.36, 845.17, 31.13 
21.37, 845.41, 31.12 
21.37, 845.41, 31.11 
21.37, 845.20, 31.09 
21.39, 845.02, 31.08 
21.39, 845.23, 31.06 
21.41, 845.26, 31.02 
21.41, 845.05, 31.01 
21.41, 845.26, 31.00 
21.42, 845.29, 30.99 
21.42, 845.08, 30.99 
21.42, 845.08, 30.98 
21.44, 845.32, 30.95 
21.44, 845.32, 30.94 
21.45, 845.35, 30.92 
21.44, 845.32, 30.91 
21.44, 845.32, 30.89 
21.45, 845.35, 30.87 
21.47, 845.17, 30.88 
21.47, 845.17, 30.79 
21.45, 845.35, 30.78 
21.44, 845.11, 30.83 
21.42, 845.08, 30.84 
21.44, 845.32, 30.84 
21.42, 845.29, 30.85 
21.41, 845.26, 30.89 
21.42, 845.29, 30.92 
21.44, 845.32, 30.90 
21.42, 845.08, 30.89 
21.42, 845.50, 30.86 
21.42, 845.29, 30.86 
21.42, 845.50, 30.85 
21.42, 845.29, 30.85 
21.42, 845.29, 30.86 
21.42, 845.29, 30.88 
21.42, 845.29, 30.89 
21.42, 845.50, 30.86 
21.44, 845.11, 30.87 
21.45, 845.35, 30.85 
21.45, 845.14, 30.85 
21.47, 845.17, 30.84 
21.45, 845.56, 30.82 
21.47, 845.17, 30.80 
21.47, 845.38, 30.76 
21.49, 845.41, 30.74 
21.49, 845.41, 30.74 
21.49, 845.41, 30.72 
21.49, 845.41, 30.72 
21.45, 845.35, 30.72 
21.44, 845.32, 30.72 
21.44, 845.11, 30.73 
21.45, 845.56, 30.74 
21.45, 845.56, 30.73 
21.45, 845.35, 30.75 
21.45, 845.35, 30.75 
21.45, 845.56, 30.76 
21.47, 845.59, 30.75 
21.47, 845.38, 30.74 
21.47, 845.59, 30.73 
21.50, 845.23, 30.72 
21.50, 845.44, 30.68 
21.50, 845.23, 30.66 
21.50, 845.44, 30.65 
21.50, 845.44, 30.64 
21.50, 845.44, 30.62 
21.52, 845.26, 30.64 
21.52, 845.47, 30.64 
21.52, 845.47, 30.64 
21.52, 845.47, 30.63 
21.52, 845.47, 30.62 
21.53, 845.50, 30.61 
21.53, 845.50, 30.56 
21.52, 845.47, 30.55 
21.52, 845.47, 30.56 
21.52, 845.68, 30.58 
21.50, 845.65, 30.59 
21.50, 845.65, 30.64 
21.50, 845.65, 30.62 
21.49, 845.41, 30.62 
21.47, 845.81, 30.63 
21.47, 845.38, 30.65 
21.47, 845.59, 30.65 
21.47, 845.59, 30.65 
21.47, 845.59, 30.67 
21.49, 845.62, 30.65 
21.49, 845.41, 30.66 
21.49, 845.62, 30.64 
21.49, 845.62, 30.60 
21.49, 845.62, 30.62 
21.49, 845.62, 30.64 
21.45, 845.56, 30.65 
21.47, 845.59, 30.65 
21.45, 845.56, 30.64 
21.47, 845.38, 30.65 
21.44, 845.53, 30.66 
21.44, 845.53, 30.69 
21.41, 845.47, 30.69 
21.41, 845.47, 30.72 
21.39, 845.44, 30.72 
21.41, 845.69, 30.72 
21.39, 845.66, 30.75 
21.39, 845.44, 30.76 
21.39, 845.44, 30.77 
21.39, 845.44, 30.76 
21.39, 845.66, 30.75 
21.39, 845.66, 30.75 
21.41, 845.69, 30.75 
21.42, 845.72, 30.76 
21.41, 845.47, 30.75 
21.41, 845.69, 30.73 
21.44, 845.53, 30.71 
